SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
75229002	Hyphema	S05.10X?	Contusion of eyeball and orbital tissues, unspecified eye, episode of care unspecified	D006988
75229002	Hyphema	H21.02	Hyphema, left eye	D006988
75229002	Hyphema	H21.01	Hyphema, right eye	D006988
75241009	Choroideremia	H91.90	Unspecified hearing loss, unspecified ear	D015794
75258004	Food poisoning	A05.9	Bacterial foodborne intoxication, unspecified	D005517
75260002	Fistula of salivary gland	Q38.4	Congenital malformations of salivary glands and ducts	D012467
75315001	Sympathetic uveitis	H44.139	Sympathetic uveitis, unspecified eye	D009879
75478009	Poisoning	T65.91X?	Toxic effect of unspecified substance, accidental (unintentional), episode of care unspecified	D011041
75543006	Cerebral embolism	I66.9	Occlusion and stenosis of unspecified cerebral artery	D020766
75544000	Opioid dependence	F11.20	Opioid dependence, uncomplicated	D009293
75614007	Panuveitis	B73.00	Onchocerciasis with eye involvement, unspecified	D014605
75614007	Panuveitis	H44.139	Sympathetic uveitis, unspecified eye	D014605
75614007	Panuveitis	H44.119	Panuveitis, unspecified eye	D014605
75614007	Panuveitis	B73.00	Onchocerciasis with eye involvement, unspecified	D015864
75614007	Panuveitis	H44.139	Sympathetic uveitis, unspecified eye	D015864
75614007	Panuveitis	H44.119	Panuveitis, unspecified eye	D015864
75694006	Pancreatitis	K85.90	Acute pancreatitis without necrosis or infection, unspecified	D010195
75702008	Brucellosis	H20.039	Secondary infectious iridocyclitis, unspecified eye	D002006
75702008	Brucellosis	A23.0	Brucellosis due to Brucella melitensis	D002006
75702008	Brucellosis	A23.3	Brucellosis due to Brucella canis	D002006
75702008	Brucellosis	A23.8	Other brucellosis	D002006
75702008	Brucellosis	A23.2	Brucellosis due to Brucella suis	D002006
75702008	Brucellosis	L08.89	Other specified local infections of the skin and subcutaneous tissue	D002006
7573000	Classical phenylketonuria	E70.1	Other hyperphenylalaninemias	D010661
75789001	Onycholysis	T65.91X?	Toxic effect of unspecified substance, accidental (unintentional), episode of care unspecified	D054039
75860007	Disorder of pharynx	J39.2	Other diseases of pharynx	D010608
75879005	Abdominal migraine	G43.D1	Abdominal migraine, intractable	D008881
75879005	Abdominal migraine	G43.D0	Abdominal migraine, not intractable	D008881
75888001	Mesangiocapillary glomerulonephritis, type I	N05.5	Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis	D015432
75934005	Metabolic disease	P74.9	Transitory metabolic disturbance of newborn, unspecified	D008659
75968004	Sotos' syndrome	E22.0	Acromegaly and pituitary gigantism	D058495
75983009	Vidian neuralgia	G51.8	Other disorders of facial nerve	D009437
7611002	Septo-optic dysplasia sequence	Q04.4	Septo-optic dysplasia of brain	D025962
76169001	Ascorbic acid deficiency	K06.9	Disorder of gingiva and edentulous alveolar ridge, unspecified	D012614
76169001	Ascorbic acid deficiency	K06.9	Disorder of gingiva and edentulous alveolar ridge, unspecified	D001206
7620006	Crohn's disease of large bowel	K50.80	Crohn's disease of both small and large intestine without complications	D003424
7620006	Crohn's disease of large bowel	K50.10	Crohn's disease of large intestine without complications	D003424
762195006	Congenital bronchogenic cyst	Q33.0	Congenital cystic lung	D001994
762694009	Ecthyma	P39.4	Neonatal skin infection	D004473
762694009	Ecthyma	P39.4	Neonatal skin infection	D004473
762694009	Ecthyma	B95.61	Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere	D004473
762694009	Ecthyma	B95.4	Other streptococcus as the cause of diseases classified elsewhere	D004473
76272004	Syphilis	A50.2	Early congenital syphilis, unspecified	D014211
76272004	Syphilis	A50.2	Early congenital syphilis, unspecified	D013587
76349003	Extrapyramidal disease	G25.9	Extrapyramidal and movement disorder, unspecified	D001480
76407009	Protein C deficiency disease	P60	Disseminated intravascular coagulation of newborn	D020151
76571007	Septic shock	R65.21	Severe sepsis with septic shock	D012772
76642003	Factor X deficiency	D68.4	Acquired coagulation factor deficiency	D005171
76670001	Duchenne muscular dystrophy	G71.01	Duchenne or Becker muscular dystrophy	D020388
76691009	Brachial plexus neuralgia	M54.12	Radiculopathy, cervical region	D020968
76844004	Local infection of wound	O86.00	Infection of obstetric surgical wound, unspecified	D014946
76844004	Local infection of wound	O86.09	Infection of obstetric surgical wound, other surgical site	D014946
76844004	Local infection of wound	P39.9	Infection specific to the perinatal period, unspecified	D014946
76844004	Local infection of wound	B99.9	Unspecified infectious disease	D014946
76844004	Local infection of wound	T14.8XX?	Other injury of unspecified body region, episode of care unspecified	D014946
76844004	Local infection of wound	T14.8XX?	Other injury of unspecified body region, episode of care unspecified	D014946
76844004	Local infection of wound	T14.90X?	Injury, unspecified, episode of care unspecified	D014946
76886005	Polyneuritis	G61.9	Inflammatory polyneuropathy, unspecified	D009443
7689009	Reading seizure	G40.89	Other seizures	D020195
77015008	Crossed hemiplegia	G81.90	Hemiplegia, unspecified affecting unspecified side	D006429
77016009	Amyoplasia congenita disruptive sequence	Q68.8	Other specified congenital musculoskeletal deformities	D001176
77016009	Amyoplasia congenita disruptive sequence	Q68.8	Other specified congenital musculoskeletal deformities	D001176
77016009	Amyoplasia congenita disruptive sequence	G12.29	Other motor neuron disease	D001176
77016009	Amyoplasia congenita disruptive sequence	Q68.8	Other specified congenital musculoskeletal deformities	D001176
77016009	Amyoplasia congenita disruptive sequence	R62.50	Unspecified lack of expected normal physiological development in childhood	D001176
77016009	Amyoplasia congenita disruptive sequence	L85.9	Epidermal thickening, unspecified	D001176
77075001	Primary open angle glaucoma	H40.1120	Primary open-angle glaucoma, left eye, stage unspecified	D005902
77075001	Primary open angle glaucoma	H40.1110	Primary open-angle glaucoma, right eye, stage unspecified	D005902
77075001	Primary open angle glaucoma	H40.1130	Primary open-angle glaucoma, bilateral, stage unspecified	D005902
77075001	Primary open angle glaucoma	H40.1190	Primary open-angle glaucoma, unspecified eye, stage unspecified	D005902
77098009	Pseudohypoaldosteronism	E88.89	Other specified metabolic disorders	D011546
77157004	Disorder of optic nerve	H47.099	Other disorders of optic nerve, not elsewhere classified, unspecified eye	D009901
77182004	Membranous glomerulonephritis	N05.9	Unspecified nephritic syndrome with unspecified morphologic changes	D015433
77197001	Ejection murmur	I35.8	Other nonrheumatic aortic valve disorders	D054160
77197001	Ejection murmur	I37.8	Other nonrheumatic pulmonary valve disorders	D054160
77197001	Ejection murmur	I38	Endocarditis, valve unspecified	D054160
77225009	Blind loop syndrome	Q43.8	Other specified congenital malformations of intestine	D001765
77225009	Blind loop syndrome	K91.2	Postsurgical malabsorption, not elsewhere classified	D001765
77329001	Mouth breathing	P28.89	Other specified respiratory conditions of newborn	D009058
77355000	Cannabis-induced organic mental disorder	F12.951	Cannabis use, unspecified with psychotic disorder with hallucinations	D002189
77355000	Cannabis-induced organic mental disorder	F12.921	Cannabis use, unspecified with intoxication delirium	D002189
77355000	Cannabis-induced organic mental disorder	F12.980	Cannabis use, unspecified with anxiety disorder	D002189
77355000	Cannabis-induced organic mental disorder	F12.950	Cannabis use, unspecified with psychotic disorder with delusions	D002189
77355000	Cannabis-induced organic mental disorder	F12.959	Cannabis use, unspecified with psychotic disorder, unspecified	D002189
77355000	Cannabis-induced organic mental disorder	F12.988	Cannabis use, unspecified with other cannabis-induced disorder	D002189
77361002	Ehrlichiosis	A77.41	Ehrlichiosis chafeensis [E. chafeensis]	D016873
77361002	Ehrlichiosis	A77.49	Other ehrlichiosis	D016873
77365006	Dihydrouracil dehydrogenase (NADP^+^) deficiency	E79.8	Other disorders of purine and pyrimidine metabolism	D054067
77436004	Paroxysmal ocular dyskinesia	H55.89	Other irregular eye movements	D015835
77479002	Deutan defect	H53.53	Deuteranomaly	D003117
77480004	Congenital biliary atresia	Q89.09	Congenital malformations of spleen	D001656
77507001	Mixed conductive AND sensorineural hearing loss	H90.72	Mixed conductive and sensorineural hearing loss, unilateral, left ear, with unrestricted hearing on the contralateral side	D046089
77507001	Mixed conductive AND sensorineural hearing loss	H90.71	Mixed conductive and sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side	D046089
77507001	Mixed conductive AND sensorineural hearing loss	H90.6	Mixed conductive and sensorineural hearing loss, bilateral	D046089
77507001	Mixed conductive AND sensorineural hearing loss	H91.90	Unspecified hearing loss, unspecified ear	D046089
77547008	Degeneration of intervertebral disc	M51.9	Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder	D055959
77628002	Retinal vasculitis	H35.069	Retinal vasculitis, unspecified eye	D031300
77659000	Paraneoplastic neuropathy	P61.9	Perinatal hematological disorder, unspecified	D020364
77659000	Paraneoplastic neuropathy	D49.9	Neoplasm of unspecified behavior of unspecified site	D020364
77659000	Paraneoplastic neuropathy	G63	Polyneuropathy in diseases classified elsewhere	D020364
77659000	Paraneoplastic neuropathy	G13.0	Paraneoplastic neuromyopathy and neuropathy	D020364
77659000	Paraneoplastic neuropathy	G13.0	Paraneoplastic neuromyopathy and neuropathy	D020364
77674003	Hemianopia	H53.47	Heteronymous bilateral field defects	D006423
77835008	Ophthalmoplegia plus syndrome	H49.40	Progressive external ophthalmoplegia, unspecified eye	D007625
77889005	Paralytic shellfish poisoning	T61.781?	Other shellfish poisoning, accidental (unintentional), episode of care unspecified	D057096
77949003	Disorder of acoustic nerve	H93.3X9	Disorders of unspecified acoustic nerve	D000160
78011002	Flail chest	S22.5XX?	Flail chest, episode of care unspecified	D005409
78048006	Candidiasis	P37.5	Neonatal candidiasis	D002177
78048006	Candidiasis	P37.5	Neonatal candidiasis	D002180
78129009	Thrombotic thrombocytopenic purpura	T50.901?	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), episode of care unspecified	D057049
78129009	Thrombotic thrombocytopenic purpura	T50.901?	Poisoning by unspecified drugs, medicaments and biological substances, accidental (unintentional), episode of care unspecified	D011697
78141002	Erb-Duchenne paralysis	P14.0	Erb's paralysis due to birth injury	D020516
78141002	Erb-Duchenne paralysis	D36.10	Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified	D020516
78250005	Ectopia cordis	Q24.8	Other specified congenital malformations of heart	D054083
78261002	Coarse tremor	R27.8	Other lack of coordination	D014202
78261002	Coarse tremor	G25.2	Other specified forms of tremor	D014202
78267003	Cocaine abuse	F14.10	Cocaine abuse, uncomplicated	D019970
78275009	Obstructive sleep apnea syndrome	G47.39	Other sleep apnea	D020181
78370002	Scleritis	H15.009	Unspecified scleritis, unspecified eye	D015423
78435003	Ganglion of joint	M67.469	Ganglion, unspecified knee	D045888
78435003	Ganglion of joint	M67.40	Ganglion, unspecified site	D045888
78458000	Injury of hypoglossal nerve	S04.899?	Injury of other cranial nerves, unspecified side, episode of care unspecified	D061228
78623009	Endometritis	N71.9	Inflammatory disease of uterus, unspecified	D004716
78667006	Dysthymia	G70.89	Other specified myoneural disorders	D009440
78667006	Dysthymia	G70.89	Other specified myoneural disorders	D003866
78667006	Dysthymia	G70.89	Other specified myoneural disorders	D019263
78689005	Chronic brain syndrome	G91.8	Other hydrocephalus	D001925
78689005	Chronic brain syndrome	F10.988	Alcohol use, unspecified with other alcohol-induced disorder	D001925
78737005	Frontal sinusitis	J01.10	Acute frontal sinusitis, unspecified	D015522
78737005	Frontal sinusitis	M86.8X8	Other osteomyelitis, other site	D015522
7881005	Acute necrotizing pancreatitis	K85.91	Acute pancreatitis with uninfected necrosis, unspecified	D019283
78868004	Chronic mucoid otitis media	H65.32	Chronic mucoid otitis media, left ear	D010034
78868004	Chronic mucoid otitis media	H65.31	Chronic mucoid otitis media, right ear	D010034
78868004	Chronic mucoid otitis media	H65.20	Chronic serous otitis media, unspecified ear	D010034
78868004	Chronic mucoid otitis media	H65.499	Other chronic nonsuppurative otitis media, unspecified ear	D010034
78868004	Chronic mucoid otitis media	H65.33	Chronic mucoid otitis media, bilateral	D010034
78868004	Chronic mucoid otitis media	H65.30	Chronic mucoid otitis media, unspecified ear	D010034
78914008	Laceration of brain	S06.2X0?	Diffuse traumatic brain injury without loss of consciousness, episode of care unspecified	D001930
78946008	Keratoconjunctivitis sicca, in Sjögren's syndrome	M35.01	Sicca syndrome with keratoconjunctivitis	D007638
7895008	Poisoning by drug AND/OR medicinal substance	T50.904?	Poisoning by unspecified drugs, medicaments and biological substances, undetermined, episode of care unspecified	D064420
7916009	Alcoholic polyneuropathy	G62.0	Drug-induced polyneuropathy	D020269
79231000	Hydrothorax	P28.89	Other specified respiratory conditions of newborn	D006876
79231000	Hydrothorax	T80.89X?	Other complications following infusion, transfusion and therapeutic injection, episode of care unspecified	D006876
79231000	Hydrothorax	Q34.0	Anomaly of pleura	D006876
79268002	POEMS syndrome	G63	Polyneuropathy in diseases classified elsewhere	D016878
79348005	Simple partial seizure, consciousness not impaired	G40.109	Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus	D004828
79353000	Tibia vara	M92.50	Juvenile osteochondrosis of tibia and fibula, unspecified leg	D055034
79471008	Sudden hearing loss	H91.20	Sudden idiopathic hearing loss, unspecified ear	D003639
7951001	Tailor's bunion	M21.621	Bunionette of right foot	D050489
7951001	Tailor's bunion	M21.622	Bunionette of left foot	D050489
7951001	Tailor's bunion	M21.622	Bunionette of left foot	D050489
7951001	Tailor's bunion	M21.629	Bunionette of unspecified foot	D050489
7951001	Tailor's bunion	M21.621	Bunionette of right foot	D050489
79520009	Monoparesis	G83.20	Monoplegia of upper limb affecting unspecified side	D010291
79520009	Monoparesis	G83.10	Monoplegia of lower limb affecting unspecified side	D010291
79520009	Monoparesis	F44.4	Conversion disorder with motor symptom or deficit	D010291
79520009	Monoparesis	G83.30	Monoplegia, unspecified affecting unspecified side	D010291
79554005	Asymmetric proximal motor neuropathy with diabetes mellitus	E11.41	Type 2 diabetes mellitus with diabetic mononeuropathy	D003929
79586000	Tubal pregnancy	O00.119	Unspecified tubal pregnancy with intrauterine pregnancy	D011274
79586000	Tubal pregnancy	O00.109	Unspecified tubal pregnancy without intrauterine pregnancy	D011274
79619009	Mitral valve stenosis	I05.0	Rheumatic mitral stenosis	D008946
79631006	Absence seizure	G40.309	Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus	D004832
79633009	Spastic hemiplegia	G81.14	Spastic hemiplegia affecting left nondominant side	D006429
79633009	Spastic hemiplegia	G81.13	Spastic hemiplegia affecting right nondominant side	D006429
79633009	Spastic hemiplegia	G81.12	Spastic hemiplegia affecting left dominant side	D006429
79633009	Spastic hemiplegia	G81.11	Spastic hemiplegia affecting right dominant side	D006429
79668009	Vasa previa	O69.4XX0	Labor and delivery complicated by vasa previa, not applicable or unspecified	D055949
79668009	Vasa previa	Z37.9	Outcome of delivery, unspecified	D055949
79668009	Vasa previa	O26.899	Other specified pregnancy related conditions, unspecified trimester	D055949
79688008	Respiratory obstruction	J98.8	Other specified respiratory disorders	D000402
7973008	Abnormal vision	H54.7	Unspecified visual loss	D014786
7973008	Abnormal vision	H54.7	Unspecified visual loss	D015354
79745005	Reflex epilepsy	G40.802	Other epilepsy, not intractable, without status epilepticus	D020195
79855003	Congenital junctional epidermolysis bullosa	Q81.8	Other epidermolysis bullosa	D016109
79935000	Farber's lipogranulomatosis	E78.89	Other lipoprotein metabolism disorders	D055577
8009008	Nocturnal enuresis	F98.0	Enuresis not due to a substance or known physiological condition	D053206
8009008	Nocturnal enuresis	F98.0	Enuresis not due to a substance or known physiological condition	D004775
80093006	Enophthalmos	H05.419	Enophthalmos due to atrophy of orbital tissue, unspecified eye	D015841
80093006	Enophthalmos	H05.429	Enophthalmos due to trauma or surgery, unspecified eye	D015841
80093006	Enophthalmos	H05.419	Enophthalmos due to atrophy of orbital tissue, unspecified eye	D015841
80093006	Enophthalmos	H05.429	Enophthalmos due to trauma or surgery, unspecified eye	D015841
80093006	Enophthalmos	H05.419	Enophthalmos due to atrophy of orbital tissue, unspecified eye	D015841
80093006	Enophthalmos	H05.409	Unspecified enophthalmos, unspecified eye	D015841
80093006	Enophthalmos	H05.419	Enophthalmos due to atrophy of orbital tissue, unspecified eye	D015841
80098002	Diffuse Lewy body disease	F02.81	Dementia in other diseases classified elsewhere with behavioral disturbance	D020961
80098002	Diffuse Lewy body disease	F02.80	Dementia in other diseases classified elsewhere without behavioral disturbance	D020961
8011004	Dysarthria	R47.1	Dysarthria and anarthria	D004401
80142000	Perforation of nasal septum	Q30.3	Congenital perforated nasal septum	D061270
80193009	Postgastric surgery syndrome	K91.30	Postprocedural intestinal obstruction, unspecified as to partial versus complete	D004377
80193009	Postgastric surgery syndrome	K91.30	Postprocedural intestinal obstruction, unspecified as to partial versus complete	D004377
80193009	Postgastric surgery syndrome	K91.30	Postprocedural intestinal obstruction, unspecified as to partial versus complete	D011178
80193009	Postgastric surgery syndrome	K91.30	Postprocedural intestinal obstruction, unspecified as to partial versus complete	D011178
80321008	Mesangiocapillary glomerulonephritis	N05.5	Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis	D015432
80327007	Serous otitis media	H65.90	Unspecified nonsuppurative otitis media, unspecified ear	D010034
80423007	Spontaneous pneumothorax	J93.11	Primary spontaneous pneumothorax	D011030
80423007	Spontaneous pneumothorax	J93.12	Secondary spontaneous pneumothorax	D011030
80423007	Spontaneous pneumothorax	J93.11	Primary spontaneous pneumothorax	D011030
80423007	Spontaneous pneumothorax	P25.1	Pneumothorax originating in the perinatal period	D011030
80490004	Fugue	F43.8	Other reactions to severe stress	D004213
80490004	Fugue	R68.89	Other general symptoms and signs	D004213
8051000119105	Arterial thoracic outlet syndrome	I79.8	Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere	D013901
80659006	Disorder of skin and/or subcutaneous tissue	P83.9	Condition of the integument specific to newborn, unspecified	D012871
80659006	Disorder of skin and/or subcutaneous tissue	L98.9	Disorder of the skin and subcutaneous tissue, unspecified	D012871
80698001	Orbital myositis	H05.129	Orbital myositis, unspecified orbit	D055622
80734006	Marinesco-Sjögren syndrome	Q07.8	Other specified congenital malformations of nervous system	D013132
8074002	J.B. Barlow's syndrome	I34.1	Nonrheumatic mitral (valve) prolapse	D008945
80849007	Gigantism	E22.0	Acromegaly and pituitary gigantism	D005877
80935004	Flaccid hemiplegia	G81.02	Flaccid hemiplegia affecting left dominant side	D006429
80935004	Flaccid hemiplegia	G81.01	Flaccid hemiplegia affecting right dominant side	D006429
80935004	Flaccid hemiplegia	G81.04	Flaccid hemiplegia affecting left nondominant side	D006429
80935004	Flaccid hemiplegia	G81.03	Flaccid hemiplegia affecting right nondominant side	D006429
80954004	Decreased respiratory function	P28.89	Other specified respiratory conditions of newborn	D012131
80954004	Decreased respiratory function	P28.5	Respiratory failure of newborn	D012131
80954004	Decreased respiratory function	R06.89	Other abnormalities of breathing	D012131
80960004	Infection by Yersinia enterocolitica	A05.8	Other specified bacterial foodborne intoxications	D015009
80960004	Infection by Yersinia enterocolitica	A04.6	Enteritis due to Yersinia enterocolitica	D015009
81060008	Intestinal obstruction	P76.9	Intestinal obstruction of newborn, unspecified	D045823
81060008	Intestinal obstruction	P76.9	Intestinal obstruction of newborn, unspecified	D007415
81077008	Acute rheumatic arthritis	M08.00	Unspecified juvenile rheumatoid arthritis of unspecified site	D012213
81308009	Disorder of brain	G31.1	Senile degeneration of brain, not elsewhere classified	D001930
81308009	Disorder of brain	G31.1	Senile degeneration of brain, not elsewhere classified	D001927
81330005	Polysyndactyly syndrome	Q30.9	Congenital malformation of nose, unspecified	D013576
8134005	Periodic alternating nystagmus	H55.09	Other forms of nystagmus	D009759
81475007	Acquired nephrogenic diabetes insipidus	T50.905?	Adverse effect of unspecified drugs, medicaments and biological substances, episode of care unspecified	D018500
815008	Episcleritis	A52.71	Late syphilitic oculopathy	D015423
815008	Episcleritis	H15.119	Episcleritis periodica fugax, unspecified eye	D015423
815008	Episcleritis	H15.129	Nodular episcleritis, unspecified eye	D015423
815008	Episcleritis	A18.51	Tuberculous episcleritis	D015423
815008	Episcleritis	H15.109	Unspecified episcleritis, unspecified eye	D015423
81573002	Collagen disease	M35.9	Systemic involvement of connective tissue, unspecified	D003095
81604003	Mulibrey nanism syndrome	I31.1	Chronic constrictive pericarditis	D050336
81634008	Perineurial cyst	G54.8	Other nerve root and plexus disorders	D052958
81756001	Horizontal nystagmus	H55.09	Other forms of nystagmus	D009759
81808003	Hemarthrosis	M25.00	Hemarthrosis, unspecified joint	D006395
81830002	Mononeuropathy simplex with diabetes mellitus	E11.41	Type 2 diabetes mellitus with diabetic mononeuropathy	D003929
81854007	Alexander's disease	G37.8	Other specified demyelinating diseases of central nervous system	D038261
8186001	Cardiomegaly	I11.9	Hypertensive heart disease without heart failure	D006332
8186001	Cardiomegaly	P29.89	Other cardiovascular disorders originating in the perinatal period	D006332
8186001	Cardiomegaly	Q24.8	Other specified congenital malformations of heart	D006332
81934005	Black hairy tongue	K14.3	Hypertrophy of tongue papillae	D014064
8197001	Acrodermatitis	L30.8	Other specified dermatitis	D000169
81996005	Torsion of testis	N44.03	Torsion of appendix testis	D013086
82054006	Hyperostosis interna frontalis	M85.2	Hyperostosis of skull	D006957
82180009	Quadrantanopia	H53.47	Heteronymous bilateral field defects	D006423
82180009	Quadrantanopia	H53.47	Heteronymous bilateral field defects	D006423
82236004	Familial x-linked hypophosphatemic vitamin D refractory rickets	E72.09	Other disorders of amino-acid transport	D063730
82236004	Familial x-linked hypophosphatemic vitamin D refractory rickets	E83.32	Hereditary vitamin D-dependent rickets (type 1) (type 2)	D063730
82236004	Familial x-linked hypophosphatemic vitamin D refractory rickets	E72.09	Other disorders of amino-acid transport	D053098
82236004	Familial x-linked hypophosphatemic vitamin D refractory rickets	E83.32	Hereditary vitamin D-dependent rickets (type 1) (type 2)	D053098
82271004	Injury of head	S09.90X?	Unspecified injury of head, episode of care unspecified	D006259
82275008	Eosinophilic granulomatosis with polyangiitis	I67.7	Cerebral arteritis, not elsewhere classified	D015267
82286005	Hyperimmunoglobulin M syndrome	D80.5	Immunodeficiency with increased immunoglobulin M [IgM]	D053306
82323002	Late congenital syphilis (2 years OR more)	A50.7	Late congenital syphilis, unspecified	D009494
82401000	Simple partial seizure with motor dysfunction	G40.119	Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, intractable, without status epilepticus	D020938
82401000	Simple partial seizure with motor dysfunction	G40.001	Localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset, not intractable, with status epilepticus	D020938
82401000	Simple partial seizure with motor dysfunction	G40.109	Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures, not intractable, without status epilepticus	D020938
82542004	Pneumopericardium	P25.3	Pneumopericardium originating in the perinatal period	D011026
82542004	Pneumopericardium	S26.90X?	Unspecified injury of heart, unspecified with or without hemopericardium, episode of care unspecified	D011026
82542004	Pneumopericardium	I30.9	Acute pericarditis, unspecified	D011026
82542004	Pneumopericardium	I31.9	Disease of pericardium, unspecified	D011026
82545002	Blood transfusion reaction	T80.92X?	Unspecified transfusion reaction, episode of care unspecified	D065227
82562007	Osteochondritis dissecans	M93.20	Osteochondritis dissecans of unspecified site	D010008
82576008	Retained foreign body in eye	H44.709	Unspecified retained (old) intraocular foreign body, nonmagnetic, unspecified eye	D005129
82598004	Secondary hypothyroidism	E03.8	Other specified hypothyroidism	D007037
8260003	Organophosphate poisoning	T60.0X1?	Toxic effect of organophosphate and carbamate insecticides, accidental (unintentional), episode of care unspecified	D062025
8262006	Extrahepatic obstructive biliary disease	K82.0	Obstruction of gallbladder	D001651
8262006	Extrahepatic obstructive biliary disease	K80.51	Calculus of bile duct without cholangitis or cholecystitis with obstruction	D001651
8262006	Extrahepatic obstructive biliary disease	K80.51	Calculus of bile duct without cholangitis or cholecystitis with obstruction	D001651
8262006	Extrahepatic obstructive biliary disease	K80.45	Calculus of bile duct with chronic cholecystitis with obstruction	D001651
8262006	Extrahepatic obstructive biliary disease	K80.43	Calculus of bile duct with acute cholecystitis with obstruction	D001651
82636008	Orgasm disorder	F52.31	Female orgasmic disorder	D020018
82636008	Orgasm disorder	F52.31	Female orgasmic disorder	D020018
82636008	Orgasm disorder	F52.31	Female orgasmic disorder	D020018
82636008	Orgasm disorder	F52.31	Female orgasmic disorder	D020018
82636008	Orgasm disorder	F52.32	Male orgasmic disorder	D020018
82636008	Orgasm disorder	F52.32	Male orgasmic disorder	D020018
82636008	Orgasm disorder	F52.31	Female orgasmic disorder	D020018
82642007	Segmental uterine aplasia	Q51.0	Agenesis and aplasia of uterus	D050072
82649003	Astigmatism	H52.209	Unspecified astigmatism, unspecified eye	D001251
82661006	Abdominal pregnancy	O00.80	Other ectopic pregnancy without intrauterine pregnancy	D011269
82661006	Abdominal pregnancy	O36.70X0	Maternal care for viable fetus in abdominal pregnancy, unspecified trimester, not applicable or unspecified	D011269
82661006	Abdominal pregnancy	O00.80	Other ectopic pregnancy without intrauterine pregnancy	D011269
82661006	Abdominal pregnancy	Z37.9	Outcome of delivery, unspecified	D011269
82661006	Abdominal pregnancy	Z37.0	Single live birth	D011269
82675004	Synovial cyst of popliteal space	M66.0	Rupture of popliteal cyst	D011151
82721003	Gianotti-Crosti syndrome	L44.4	Infantile papular acrodermatitis [Gianotti-Crosti]	D000169
82852009	Sex-linked hereditary disorder	Q99.8	Other specified chromosome abnormalities	D025064
8291000119107	Atonic epilepsy	G40.409	Other generalized epilepsy and epileptic syndromes, not intractable, without status epilepticus	D004829
82966003	Hereditary angioedema	D82.8	Immunodeficiency associated with other specified major defects	D000799
82966003	Hereditary angioedema	D84.1	Defects in the complement system	D000799
82966003	Hereditary angioedema	D82.8	Immunodeficiency associated with other specified major defects	D054179
82966003	Hereditary angioedema	D84.1	Defects in the complement system	D054179
82999001	Epidural hemorrhage	P52.8	Other intracranial (nontraumatic) hemorrhages of newborn	D006407
82999001	Epidural hemorrhage	I62.1	Nontraumatic extradural hemorrhage	D006407
83035003	Chylothorax	S27.309?	Unspecified injury of lung, unspecified, episode of care unspecified	D002916
83035003	Chylothorax	J94.0	Chylous effusion	D002916
83035003	Chylothorax	J94.0	Chylous effusion	D002916
83035003	Chylothorax	J94.0	Chylous effusion	D002916
83035003	Chylothorax	J94.0	Chylous effusion	D002916
83128009	Oliguria	R34	Anuria and oliguria	D009846
83223005	Disease due to Parvoviridae	P35.8	Other congenital viral diseases	D010322
83223005	Disease due to Parvoviridae	A88.8	Other specified viral infections of central nervous system	D010322
83223005	Disease due to Parvoviridae	P35.8	Other congenital viral diseases	D010322
83223005	Disease due to Parvoviridae	B97.6	Parvovirus as the cause of diseases classified elsewhere	D010322
83223005	Disease due to Parvoviridae	B97.6	Parvovirus as the cause of diseases classified elsewhere	D010322
83250000	Delayed hemolytic transfusion reaction	T80.911?	Delayed hemolytic transfusion reaction, unspecified incompatibility, episode of care unspecified	D065227
83291003	Cor pulmonale	I26.09	Other pulmonary embolism with acute cor pulmonale	D011660
83351003	Basilar migraine	G43.119	Migraine with aura, intractable, without status migrainosus	D020325
83367009	Amphetamine-induced organic mental disorder	F15.950	Other stimulant use, unspecified with stimulant-induced psychotic disorder with delusions	D019969
83367009	Amphetamine-induced organic mental disorder	F15.94	Other stimulant use, unspecified with stimulant-induced mood disorder	D019969
83367009	Amphetamine-induced organic mental disorder	F15.951	Other stimulant use, unspecified with stimulant-induced psychotic disorder with hallucinations	D019969
83367009	Amphetamine-induced organic mental disorder	F15.981	Other stimulant use, unspecified with stimulant-induced sexual dysfunction	D019969
83367009	Amphetamine-induced organic mental disorder	F15.93	Other stimulant use, unspecified with withdrawal	D019969
83367009	Amphetamine-induced organic mental disorder	F15.980	Other stimulant use, unspecified with stimulant-induced anxiety disorder	D019969
83367009	Amphetamine-induced organic mental disorder	F15.921	Other stimulant use, unspecified with intoxication delirium	D019969
